Date,current_pure_regime,regime_plus_trend,buy_and_hold
2023-10-04,217412.12037323284,224917.02664617007,199303.35946560325
2023-10-05,215779.3671450544,223448.23128347006,198001.83127754778
2023-10-06,216022.33173793284,223667.0135688463,198195.69852324834
2023-10-09,220410.92957185872,227618.23377018588,201696.95172696502
2023-10-10,220584.86351660936,227774.42636117048,201835.35702500338
2023-10-11,220765.43973956135,227936.5670366916,201979.03303663863
2023-10-12,218736.67321109187,226115.11748543617,200365.01110119215
2023-10-13,221977.15848362612,229027.98148583804,202946.15664452087
2023-10-16,222055.88461098468,229098.6134536468,203008.74500734897
2023-10-17,222086.9774672121,229126.5082344055,203033.4631160652
2023-10-18,221736.8291208915,228812.38035503982,202755.10828187168
2023-10-19,220423.04869289123,227633.50840644314,201710.4868797548
2023-10-20,218595.99751365226,225992.79751994924,200256.62099656207
2023-10-23,218356.90848109138,225777.85902336455,200066.1598069999
2023-10-24,219392.5792959061,226709.04903997903,200891.30542349454
2023-10-25,216610.25794139266,224208.95485531178,198675.92325605877
2023-10-26,215448.74088533066,223163.50866139942,197749.5330147586
2023-10-27,214883.20549440142,222654.129506814,197298.16222142897
2023-10-30,215680.52250668153,223372.52147923352,197934.74334492732
2023-10-31,215701.41054111376,223391.33276816597,197951.41239455875
2023-11-01,217909.74815289667,225380.0862957983,199713.6856431276
2023-11-02,222098.1626638515,229712.08719031184,203552.35603797852
2023-11-03,223071.7343258639,230719.03464015946,204328.2479980628
2023-11-06,221592.24017272453,229188.82076613526,203149.8302352242
2023-11-07,221960.19623995773,229569.39102923288,203443.16264078286
2023-11-08,221764.12754730572,229366.60074910824,203286.89163362386
2023-11-09,220017.11773296064,227559.70029580485,201894.3262878117
2023-11-10,222057.9399310048,229670.48554983048,203522.77832745243
2023-11-13,222554.95364406815,230184.5377870063,203918.8896415455
2023-11-14,226454.34667137035,234217.60902151553,207025.73303844754
2023-11-15,225420.8217378854,233148.65299420524,206204.1210116093
2023-11-16,226157.7938178175,233910.88980270334,206790.33544411094
2023-11-17,227741.8781978452,235549.27944473058,208049.83828094185
2023-11-20,228786.12675511866,236629.32672094248,208879.3652844571
2023-11-21,228890.41944654516,236737.19475343285,208962.16367368505
2023-11-22,229043.6271980318,236895.6547422307,209083.7886979506
2023-11-24,228939.10921522678,236787.55369496805,209000.8236196595
2023-11-27,229725.39630672324,237600.7961223348,209625.00572599444
2023-11-28,230694.28191867084,238602.89687589215,210393.79752932594
2023-11-29,230554.09704373888,238457.90621128285,210282.62450490514
2023-11-30,230002.8876617287,237887.8003801415,209845.45555830112
2023-12-01,232504.64797966095,240475.32554194084,211830.24362071388
2023-12-04,230067.39870007118,237954.52297292088,209899.3496041066
2023-12-05,230098.74531725494,237986.94420852803,209924.21806173303
2023-12-06,229778.08650775903,237655.29263824128,209669.8318141727
2023-12-07,230334.33071812824,238230.60590071446,210111.19387792386
2023-12-08,230265.70581504446,238159.62841251044,210056.75935499917
2023-12-11,230264.07720996923,238157.94397592367,210055.46746557587
2023-12-12,230220.87608103076,238113.26183457498,210021.19817961683
2023-12-13,234526.36085543688,242566.34637175704,213436.6066171573
2023-12-14,237822.34129873686,245975.31895346547,216044.94557902325
2023-12-15,237189.8052530148,245321.09843428974,215545.28061417915
2023-12-18,238058.23398333535,246219.2984636159,216231.5250597841
2023-12-19,240059.83565497908,248289.5186410462,217812.46589963374
2023-12-20,237620.19585529334,245766.2436006013,215887.64158229996
2023-12-21,239060.72864962803,247256.16045035727,217025.71359080033
2023-12-22,239344.3692972562,247549.52480959916,217249.62363823285
2023-12-26,240613.59960374443,248862.26661408626,218251.4176031176
2023-12-27,241797.92437982658,250087.1921738568,219185.55310432424
2023-12-28,240260.37724581582,248496.9351583512,217973.58844827666
2023-12-29,239160.18409539008,247359.0254077006,217105.64222899583
2024-01-02,238832.62634546903,247020.2383889011,216808.29074495728
2024-01-03,238033.58581000875,246193.80530657052,216177.54663665264
2024-01-04,236320.97460867753,244422.48271261132,214825.05905975524
2024-01-05,236113.16788858286,244207.55200434892,214660.79429418533
2024-01-08,237211.82454629752,245343.87258855448,215529.34799556647
2024-01-09,236230.58423632855,244328.99359570397,214754.08755834156
2024-01-10,235993.65748762692,244083.94457187285,214566.79454840213
2024-01-11,236483.5455388792,244590.62686673307,214954.1067586347
2024-01-12,237680.5422981945,245828.65882811634,215900.21309933547
2024-01-16,234756.54042456605,242804.41691056313,213590.59992837367
2024-01-17,233078.37351256332,241068.71941812907,212262.89444634033
2024-01-18,234157.45488858022,242184.79364476822,213117.42670093238
2024-01-19,236309.37299295052,244410.48337262822,214820.521699618
2024-01-22,236540.43268583567,244649.46420741582,215003.17232792333
2024-01-23,237318.1339840197,245453.82650503126,215617.85994531863
2024-01-24,237852.96621042702,246006.99374221647,216040.40549686164
2024-01-25,240180.77486143511,248414.6038610451,217878.95720856133
2024-01-26,240107.821776225,248339.1498128459,217821.41018458616
2024-01-29,242204.46733198612,250507.67214970614,219475.35659928506
2024-01-30,243301.5754183654,251642.39107476536,220339.83707634886
2024-01-31,240704.15256043224,248955.92388901606,218294.36798828308
2024-02-01,243511.5480923391,251859.5619897019,220508.3022048282
2024-02-02,243048.3079691994,251380.4411618643,220143.5367414958
2024-02-05,241104.10339626783,249369.58575893598,218612.2467028652
2024-02-06,242367.50992880244,250676.3041400225,219608.37473901184
2024-02-07,243103.23386145884,251437.25001251113,220188.05904159893
2024-02-08,243813.18035174694,252171.53474553858,220747.21222694902
2024-02-09,243171.04140466638,251507.38212027206,220241.65628474954
2024-02-12,243616.52850979552,251968.14132470757,220592.50905263057
2024-02-13,239750.42846202222,247969.5044129529,217548.40664619487
2024-02-14,240825.88214422943,249081.82658191305,218396.98194425475
2024-02-15,243617.9982172713,251969.6614163993,220598.78819878056
2024-02-16,242711.10020143059,251031.67330524672,219884.69587684417
2024-02-20,241840.81220450447,250131.55027031127,219199.09633655497
2024-02-21,242412.95325703203,250723.3053472872,219650.03184728234
2024-02-22,245435.43387006814,253849.40203257863,222031.48000438727
2024-02-23,245887.0845919657,254316.5361536525,222386.7693299278
2024-02-26,245578.4735094689,253997.34532811787,222144.05975723825
2024-02-27,245241.6142305295,253648.93790715368,221879.09074710755
2024-02-28,245484.02910837776,253899.66320307064,222069.8052154362
2024-02-29,246968.0155684684,255434.52338840917,223237.14790263626
2024-03-01,250499.5613595682,259087.13692177515,226012.97719646827
2024-03-04,250126.6806837193,258701.4732256201,225720.42831419813
2024-03-05,250387.4716461841,258971.20457138916,225925.07538964812
2024-03-06,252467.4825342594,261122.52197423286,227557.07334035172
2024-03-07,254524.319243462,263249.8707456664,229169.1543590098
2024-03-08,254268.5860885972,262985.3705982398,228968.93038650765
2024-03-11,254423.2686224365,263145.3559275822,229090.05357212762
2024-03-12,254383.0154557677,263103.7228099525,229058.5360826049
2024-03-13,254621.43733554694,263350.318220644,229245.2198845685
2024-03-14,254251.2944525093,262967.48617376253,228955.43422746458
2024-03-15,252842.67081683545,261510.57238602452,227852.4103492723
2024-03-18,254198.19259363489,262912.56388764625,228914.6240936564
2024-03-19,255175.98052092915,263923.87214393384,229680.30516402636
2024-03-20,257040.4748235169,265852.2846650681,231139.61390740288
2024-03-21,257842.78101146425,266682.0953523272,231766.97151694732
2024-03-22,257889.42113339028,266730.33438152913,231803.42662635318
2024-03-25,258009.1239919248,266854.14086937584,231896.98722791823
2024-03-26,257619.08490682428,266450.7305428355,231592.14836648735
2024-03-27,259947.87677546428,268859.3575857651,233412.59785805328
2024-03-28,261207.43337887357,270162.0940552306,234396.06049812565
2024-04-01,261111.02718090883,270062.3828793841,234320.83381877324
2024-04-02,261941.46830801558,270921.2930221262,234968.86618843125
2024-04-03,262668.3232048197,271673.0658122599,235535.83078913673
2024-04-04,261302.14821374096,270260.0558850104,234470.56550936427
2024-04-05,263655.27278058074,272693.8497948037,236306.64901143956
2024-04-08,263668.46061087603,272707.4897276438,236316.92716235179
2024-04-09,265177.29568014765,274268.05037718365,237492.85474279802
2024-04-10,262638.1456470337,271641.85371350957,235515.4082838567
2024-04-11,264753.5890573413,273829.81832918373,237164.95680175506
2024-04-12,261745.760007293,270718.8754888146,234822.0016714142
2024-04-15,259844.7734349112,269009.1747830936,233339.0044431954
2024-04-16,258923.1947079194,268179.5385567904,232619.3766042873
2024-04-17,258035.1273623124,267379.69924966403,231925.5946625008
2024-04-18,257422.76603741312,266827.9274355353,231446.9868756384
2024-04-19,256756.84771612735,266227.71159386344,230926.35865892546
2024-04-22,256668.92914287717,266148.4406525338,230857.5989129203
2024-04-23,258351.17515191363,267665.2894571284,232173.31608219657
2024-04-24,258003.07504168604,267351.68087778037,231901.29148025162
2024-04-25,257565.54845989574,266957.43728860765,231559.32393702617
2024-04-26,257895.40885825205,267254.73159454844,231817.19751115536
2024-04-29,259567.67530151713,268761.6489224345,233124.30010106016
2024-04-30,255104.85727000333,264743.4815011565,229638.93501444897
2024-05-01,254342.68974321568,264055.68628836435,229042.34030594834
2024-05-02,255810.23820325025,265380.5489942401,230191.52841472658
2024-05-03,258144.56093005525,267802.2028385911,232018.09064226114
2024-05-06,260644.5900019089,270395.7623937131,233972.00753727797
2024-05-07,260512.1913789898,270258.41050552,233868.65983770738
2024-05-08,259932.9103363035,269657.4575405026,233416.45474326293
2024-05-09,262820.48472746275,272653.0611667292,235671.2418370282
2024-05-10,262946.1176061613,272783.39419231453,235769.20275566465
2024-05-13,262545.024044031,272367.2950147999,235456.4737507071
2024-05-14,264428.24072186835,274320.96613973164,236925.09326740727
2024-05-15,268208.54763972136,278242.70098612766,239870.41298865774
2024-05-16,267286.3716280279,277286.0247484155,239153.24639922325
2024-05-17,268867.8647309971,278926.6842890361,240383.71044170277
2024-05-20,268935.0344395135,278996.36693444964,240435.9310299399
2024-05-21,269008.32152742456,279072.3958211769,240492.90567294112
2024-05-22,266510.88320882793,276481.5239439464,238551.423150028
2024-05-23,263123.14978089964,272967.0494519778,235914.61548539795
2024-05-24,264282.0114455755,274169.26616910426,236818.11837153754
2024-05-28,265093.4726713951,275011.08558613807,237450.40974247293
2024-05-29,262277.2038898113,272089.45523771463,235256.84655235292
2024-05-30,262118.00177877952,271924.29709579115,235132.6719699534
2024-05-31,264337.7285918208,274227.06779175554,236864.15332087444
2024-06-03,264724.3373683796,274628.14028240246,237210.58045034192
2024-06-04,264176.67083246453,274059.984578441,236783.84516865527
2024-06-05,267527.7567587165,277536.44052125997,239395.67771570274
2024-06-06,268330.24022511375,278368.9463051063,240020.11051937132
2024-06-07,264205.489312976,274089.8812089787,236811.78889246855
2024-06-10,264968.2540335809,274881.1822989168,237406.29215107986
2024-06-11,265847.0229956461,275792.8275529534,238090.95261516736
2024-06-12,267094.2761304174,277086.7426204864,239062.2849696978
2024-06-13,267460.2666394723,277466.4254779899,239347.13644168337
2024-06-14,268611.3796460032,278660.60364604613,240242.89111662496
2024-06-17,268499.11315924657,278544.13707262673,240155.57821324348
2024-06-18,270070.30501857295,280174.10998196754,241377.60634300293
2024-06-20,271124.5230848344,281267.7681996727,242196.92483210406
2024-06-21,269360.74182724196,279438.0007840553,240826.84237185444
2024-06-24,270789.7102010007,280920.42937716807,241937.79455979998
2024-06-25,271712.629774381,281877.8769945171,242654.8249719551
2024-06-26,270472.0296155685,280590.86380247114,241691.41065137935
2024-06-27,271949.3840610629,282123.48867533833,242839.3679127807
2024-06-28,270339.8875735076,280453.7780942773,241589.61773513927
2024-07-01,269834.79907511175,279929.79334708175,241197.11943832092
2024-07-02,270961.9370509177,281099.09953635937,242073.21887560553
2024-07-03,273596.60891924874,283832.3391117115,244119.9799584716
2024-07-05,275222.01964967744,285518.55931545317,245381.10426878525
2024-07-08,274132.82451823785,284388.6154790629,244536.67011543916
2024-07-09,273379.92195546377,283607.5455076202,243952.65526806435
2024-07-10,275637.68004548666,285949.7702975068,245704.59233369527
2024-07-11,276191.8805857127,286524.70445436897,246134.17207508325
2024-07-12,277207.5176870794,287578.3383254475,246921.2209873593
2024-07-15,278118.7261201539,288523.63666814077,247627.00741406425
2024-07-16,281159.3031868863,291677.9670690515,249981.11308168885
2024-07-17,278953.0166593299,289389.1394832834,248275.34960236467
2024-07-18,277887.1992484347,288283.4479690671,247450.4758017473
2024-07-19,273903.5630681312,284150.7769550075,244365.85644695876
2024-07-22,274890.90856963425,285175.06078772765,245131.83066948602
2024-07-23,273682.2223290768,283921.1554697315,244194.5814881904
2024-07-24,269968.49139752594,280068.4873343428,241313.19158603947
2024-07-25,269803.30494521715,279919.4731013605,241184.79763320688
2024-07-26,272215.97526274464,282422.6055377356,243060.2360395438
2024-07-29,271970.8443083054,282168.28349515947,242869.90894296384
2024-07-30,272774.96507124504,282893.7364975513,243494.3260548053
2024-07-31,277644.1844106465,287943.5828146048,247273.92600628568
2024-08-01,274634.4963477629,284822.2483417772,244943.0810360424
2024-08-02,273872.6264933681,284032.11641094444,244263.5788177645
2024-08-05,269226.32165803306,279213.4537619317,240119.59750101648
2024-08-06,268313.5512569546,278266.8235267926,239305.5089677408
2024-08-07,267672.75835168996,277602.25997623324,238733.99376987285
2024-08-08,272067.20384326216,282159.7203891453,242653.3448800394
2024-08-09,273704.0626014954,283857.2995277382,244113.23878555515
2024-08-12,275057.3463262512,285260.7842256008,245320.2156565083
2024-08-13,277089.88475446095,287368.72103857377,247133.01132329673
2024-08-14,277690.4647450391,287991.5799492364,247668.6611242399
2024-08-15,280107.0885989018,290497.85009594786,249824.01779043511
2024-08-16,281490.69966151717,291932.7871447359,251058.04323567054
2024-08-19,283105.27102760645,293607.2521253314,252498.0592941838
2024-08-20,281666.3634036429,292114.967251932,251214.71553574502
2024-08-21,281722.6074352747,292173.2976938765,251264.87888587394
2024-08-22,279586.80994007236,289958.2713491308,249359.98774546356
2024-08-23,282571.361428797,293053.5367896162,252021.87198389956
2024-08-26,283134.223259086,293637.27835937764,252523.88142824115
2024-08-27,282897.7008536798,293391.98199571285,252312.930045641
2024-08-28,280901.6571567389,291321.89371069556,250532.6835743741
2024-08-29,281707.87194907555,292158.0155848717,251251.73648956834
2024-08-30,281821.81911200343,292276.1896947118,251353.36454261353
2024-09-03,278436.2511286584,288765.0317820904,248333.8186955856
2024-09-04,278249.12725578237,288570.9664228593,248166.92524786803
2024-09-05,278509.78203261667,288841.2903645573,248399.39999147676
2024-09-06,275393.4123627028,285609.31685848674,245619.94876176163
2024-09-09,278785.8508434898,288668.6936200546,248250.9692469636
2024-09-10,278052.42212523805,288008.32104431593,247683.05822781092
2024-09-11,279306.5626786995,289307.367146469,248654.5027187911
2024-09-12,282188.54301824153,292292.53919614956,250885.5478791975
2024-09-13,283591.0776366594,293745.2927365417,251969.85426834982
2024-09-16,284906.80017967074,295108.12582275085,252986.3896451905
2024-09-17,285143.50726582657,295353.308403582,253169.1608443037
2024-09-18,283575.9123913257,293729.5844869483,251958.88794263185
2024-09-19,287934.406077068,298244.13767486304,255326.320648145
2024-09-20,287865.2337822109,298172.48860828666,255272.9826922897
2024-09-23,289394.2910558008,299756.29505306156,256452.05801048392
2024-09-24,290646.03511321236,301052.8588506246,257416.62840291776
2024-09-25,288610.2195746891,298944.14923851436,255848.74855067368
2024-09-26,288725.92892908765,299064.00166286924,255937.94390229357
2024-09-27,289856.8297527401,300235.3953338838,256809.6610103741
2024-09-30,290258.89780221705,300651.85976526816,257119.42401085826
2024-10-01,291453.85094930744,301889.59920659236,258039.87863055855
2024-10-02,291914.3079337818,302366.5432374984,258394.37211361248
2024-10-03,291647.99565889506,302090.69542945776,258189.3876185792
2024-10-04,293325.1493847525,303827.9010435123,259480.47139040063
2024-10-07,291544.731433335,301983.7337421609,258110.91631452323
2024-10-08,291015.0952375593,301435.1334805852,257703.1784987173
2024-10-09,291286.1346824578,301715.87771890307,257911.88641259447
2024-10-10,291898.3836298996,302350.04875063186,258383.2779180817
2024-10-11,293121.93606054265,303617.4114967132,259325.0752529975
2024-10-14,294433.6556779774,304976.0983292563,260334.1872408016
2024-10-15,292022.6706387121,302478.7859594723,258480.4830677583
2024-10-16,293114.19748770253,303609.39583781717,259320.61553922278
2024-10-17,292329.08861954964,302796.1754917205,258716.62208547757
2024-10-18,293602.09097542777,304114.7587588599,259696.30078750625
2024-10-21,292467.0010414362,302939.02598291606,258823.25091911378
2024-10-22,293643.1643816421,304157.30283264624,259728.35018855194
2024-10-23,290750.8879391547,301161.4660194656,257503.8040318072
2024-10-24,292002.5184933213,302457.91224970535,258467.72386328608
2024-10-25,292093.67716749775,302552.3349362531,258537.88875848698
2024-10-28,291800.54277868936,302248.7046261275,258312.27219917555
2024-10-29,292472.9535169567,302945.19159178797,258829.8739590715
2024-10-30,291990.07763800106,302445.02593918244,258458.2819540671
2024-10-31,288085.57658454654,298400.72096846474,255452.96650747492
2024-11-01,286610.6075945408,296872.93948338693,254315.66795989222
2024-11-04,289492.51795607916,299858.039049443,256539.30287923105
2024-11-05,291842.4447366493,302292.10691864585,258350.11359922754
2024-11-06,292587.4127303854,303063.74911283265,258923.56943437463
2024-11-07,296173.6159164399,306778.3592954914,261683.2130388947
2024-11-08,296929.20564094116,307561.0035403739,262263.7337235932
2024-11-11,294658.2817807052,305208.7673569701,260519.5587272498
2024-11-12,292656.1566117017,303134.9544261641,258980.2878001938
2024-11-13,291911.5503569906,302363.68692336977,258407.30988355508
2024-11-14,291270.02988273295,301699.19627338985,257913.49270179632
2024-11-15,287818.9697409211,298124.56804440607,255256.23943348034
2024-11-18,290481.09948431916,300882.0175639534,257309.23650462835
2024-11-19,291190.69658620626,301617.022382003,257855.81367649528
2024-11-20,292291.973601917,302757.73153992096,258703.81819664218
2024-11-21,294301.9108511186,304839.63626897335,260250.74800199314
2024-11-22,295452.36507928534,306031.28347046184,261135.3958160475
2024-11-25,294531.82980517973,305077.7876629777,260427.90490269268
2024-11-26,293987.3065055148,304513.7672523395,260009.23291061376
2024-11-27,293690.8462534673,304206.6919936672,259781.23607266217
2024-11-29,296154.7320184492,306758.79924378067,261676.37082800118
2024-12-02,296474.2583000566,307089.76643044245,261958.69783046143
2024-12-03,296159.6369033715,306763.87975219917,261716.9646611635
2024-12-04,296399.640608895,307012.4769906045,261901.39234516176
2024-12-05,296030.1094867788,306629.7144984066,261617.4610163292
2024-12-06,296177.01384850184,306781.87889334536,261730.35419229066
2024-12-09,294940.82540429634,305501.42769069533,260780.42861394005
2024-12-10,294934.09773982374,305494.45913658425,260775.25604143497
2024-12-11,296224.7190768671,306831.29224720685,261767.5546812334
2024-12-12,293545.4758278858,304056.1164587332,259708.7799725459
2024-12-13,291951.3813779214,302404.9441272312,258482.39322144442
2024-12-16,292131.98625273077,302592.01571023953,258621.43715953722
2024-12-17,291179.3122830767,301605.2304544035,257888.05242169462
2024-12-18,283628.7601377118,294804.4426601207,252073.0275411299
2024-12-19,281865.3479187583,293210.62085944007,250710.2275675833
2024-12-20,284472.2697116108,295922.4730365818,252726.55252485035
2024-12-23,284857.8736129613,296323.5977585657,253024.44155750732
2024-12-24,286939.66375847254,298489.18138057354,254632.39457487944
2024-12-26,287363.046480017,298929.6055460903,254959.1015141844
2024-12-27,284782.8662807079,296245.571329913,252968.46576788914
2024-12-30,283034.5657632043,294664.1184529609,251618.0398149514
2024-12-31,283415.7139802226,295009.16988131165,251912.6843223749
2025-01-02,283954.3462688838,295569.8355625388,252391.44502266837
2025-01-03,285252.3238967755,296920.90850465366,253545.14614897713
2025-01-06,285847.0395698501,297539.9517276465,254073.7562938023
2025-01-07,284390.2325059848,296023.55224311363,252778.88039280087
2025-01-08,283906.48448270856,295520.01593323774,252348.90330589996
2025-01-10,282101.9176566323,293641.6311609902,250744.92282503046
2025-01-13,282883.0755973194,294454.743293666,251439.2512761761
2025-01-14,283334.03059582633,294924.1451412031,251840.08044188147
2025-01-15,287984.7433780101,299765.1008453183,255973.84396726615
2025-01-16,287956.1472600598,299735.33496924926,255948.4264463641
2025-01-17,289814.4922441152,301669.69775880704,257600.20738241723
2025-01-21,291936.8667502756,303878.8905112009,259240.60938037062
2025-01-22,291996.9401740561,303941.421309626,259286.99663127298
2025-01-23,292268.53208054655,304224.1230051496,259496.70773215045
2025-01-24,291502.779111721,303427.0460029791,258905.49926835738
2025-01-27,289621.4839759061,301468.7942584861,257452.5258542697
2025-01-28,290419.39718426595,302299.3470529299,258069.29721085937
2025-01-29,289990.47450635774,301852.87878419517,257737.86715661854
2025-01-30,292444.433660174,304407.22004750464,259634.4158036664
2025-01-31,289997.0882629592,301859.7630843541,257745.04880116644
2025-02-03,290064.20870111027,301929.62916363013,257804.7044367124
2025-02-04,293978.50349339924,306004.04282660893,260829.89253894854
2025-02-05,296045.9675759566,308156.07897940045,262424.9705229078
2025-02-06,295528.30413350835,307617.2398999089,262025.94960546575
2025-02-07,294016.80870877614,306043.91496224946,260860.60540676548
2025-02-10,297525.7375279921,309696.3806762774,263567.75999644556
2025-02-11,297158.3524566963,309313.9672829349,263284.7567551649
2025-02-12,294065.7431315583,306094.85110562993,260902.0807314039
2025-02-13,298031.82471054763,310223.1699552364,263961.90799933707
2025-02-14,297729.8556369937,309908.8484786044,263729.3435951264
2025-02-18,299615.3887066348,311871.5115146328,265181.69724469626
2025-02-19,300020.98281416704,312293.6969301535,265493.8543515041
2025-02-20,300797.7576608678,313102.2466731853,266091.57761182403
2025-02-21,298131.3947612823,310326.81303698284,264040.51956522587
2025-02-24,297939.7504867534,310153.34894058143,263892.9282253364
2025-02-25,296064.4890918983,308455.8402830553,262448.6087238622
2025-02-26,296601.9401652394,308942.7492491946,262862.8935713177
2025-02-27,292517.9336117994,305243.6787421663,259715.55193807074
2025-02-28,295746.61156296893,308173.3647011717,262208.2653301505
2025-03-03,292565.7157801034,304858.8132647617,259388.09044796566
2025-03-04,291361.2938068488,303603.7835957612,258320.25269772534
2025-03-05,291261.9640715613,303500.2801994699,258232.18718296662
2025-03-06,289331.87254887033,301489.0896212061,256520.97247988466
2025-03-07,290678.1388707449,302891.92368920567,257714.56910324268
2025-03-10,288435.4376887743,300554.988142879,255726.19539552505
2025-03-11,286718.48453121225,298765.89162946877,254203.9486765576
2025-03-12,287559.83226596814,299642.59131820966,254949.88564234026
2025-03-13,287037.74052890734,299098.56220341305,254487.00030953987
2025-03-14,291024.30481636006,303252.63491981424,258021.47903413395
2025-03-17,293421.8523574179,305750.923197249,260147.1391675333
2025-03-18,292465.05575388804,304753.92368105444,259298.8455003312
2025-03-19,295335.7768700812,307745.26745612116,261844.02023672336
2025-03-20,295178.5041194022,307581.3863807086,261704.58257783926
2025-03-21,294364.2110753246,306732.8781732267,260982.63223856202
2025-03-24,295988.2705149959,308425.1777378884,262422.5196009861
2025-03-25,297125.9504569593,309610.6609926754,263431.18401985
2025-03-26,295735.40291219734,308161.6850825828,262198.32776616636
2025-03-27,295671.5092645904,308095.1067361328,262141.67980521056
2025-03-28,294087.73352841235,306444.7835254267,260737.50788161508
2025-03-31,296503.7854484588,308962.3537033522,262879.5739548491
2025-04-01,297600.5048029462,310105.1552787248,263851.9228111027
2025-04-02,298308.4698342252,310842.8677570758,264479.60297888226
2025-04-03,298308.4698342252,310842.8677570758,256116.87899491112
2025-04-04,298308.4698342252,310842.8677570758,245518.9540642153
2025-04-07,298308.4698342252,310842.8677570758,242355.24050588082
2025-04-08,298308.4698342252,310842.8677570758,239044.17870943827
2025-04-09,298308.4698342252,310842.8677570758,253993.33448293846
2025-04-10,298308.4698342252,310842.8677570758,246578.41368987318
2025-04-11,298308.4698342252,310842.8677570758,251152.7566429411
2025-04-14,298308.4698342252,310842.8677570758,252171.7273380006
2025-04-15,298308.4698342252,310842.8677570758,252387.58755637094
2025-04-16,298308.4698342252,310842.8677570758,252188.73194599894
2025-04-17,298308.4698342252,310842.8677570758,252906.1855332615
2025-04-21,298308.4698342252,310842.8677570758,250373.82007102735
2025-04-22,298308.4698342252,310842.8677570758,253945.39401233892
2025-04-23,298308.4698342252,310842.8677570758,254717.48459247628
2025-04-24,298308.4698342252,310842.8677570758,259088.16600320046
2025-04-25,298308.4698342252,310842.8677570758,259830.2048740942
2025-04-28,298308.4698342252,310842.8677570758,260929.71020181297
2025-04-29,298308.4698342252,310842.8677570758,261401.68558988417
2025-04-30,298308.4698342252,310842.8677570758,259284.4131883268
2025-05-01,298308.4698342252,310842.8677570758,259061.41364812476
2025-05-02,298308.4698342252,310842.8677570758,260334.3445470906
2025-05-05,298308.4698342252,310842.8677570758,259549.07226606584
2025-05-06,298308.4698342252,310842.8677570758,260981.6305037219
2025-05-07,298308.4698342252,310842.8677570758,260793.81740268934
2025-05-08,298331.2296358313,310866.5838855678,260813.71497900516
2025-05-09,299435.69413413055,312017.45604209084,261779.28432022186
2025-05-12,302609.567101822,315324.6895769688,264554.01762784616
2025-05-13,304108.80262789567,316886.9203464371,265864.71241384326
2025-05-14,302323.2546613193,315026.3467906247,264303.7112440882
2025-05-15,304794.21838196507,317601.136066558,266463.9317089274
2025-05-16,304651.572041633,317452.49597756384,266339.22427553
2025-05-19,304416.2464233767,317207.2823901785,266133.4927173486
2025-05-20,303834.1772504986,316600.755693062,265624.62335245375
2025-05-21,300619.9746050287,313251.4978981845,262814.63214340847
2025-05-22,300138.27203059616,312749.5550276861,262393.50748238637
2025-05-23,300620.7594973384,313252.3157702904,262815.31832929456
2025-05-27,303378.38065988483,316125.8073303185,265226.14679263183
2025-05-28,301531.6041237992,314201.4324880542,263611.6170308616
2025-05-29,303145.73436857556,315883.3856504922,265022.75761481584
2025-05-30,302444.73610812705,315152.93267444486,264409.91543692996
2025-06-02,304750.6387876197,317555.7253342059,266425.8325936844
2025-06-03,305463.0901900961,318298.1126931917,266967.44563421013
2025-06-04,306217.92206576344,319084.66127841047,267541.1021838935
2025-06-05,304716.2585984426,317519.90054986853,266400.2360677514
2025-06-06,305964.69137659034,318820.79028047866,267349.3236702512
2025-06-09,307010.374105469,319910.4107608804,268143.8528891551
2025-06-10,309774.5265115367,322790.7079958104,270243.17431888636
2025-06-11,311321.1115458521,324402.2778166872,271416.4092765665
2025-06-12,313793.8690096979,326978.9362057591,273291.020484872
2025-06-13,313898.3126786555,327087.7684142307,273370.1184275207
2025-06-16,314060.9963633293,327257.28778158023,273493.31772168475
2025-06-17,314628.99181751115,327849.14940706134,273923.427914938
2025-06-18,313827.3697801488,327013.84461974015,273316.5487235395
2025-06-20,314162.29604764085,327362.84390069335,273570.19382555824
2025-06-23,314206.0414476993,327408.42740562337,273603.3183207178
2025-06-24,313294.9079122862,326459.00963946054,272913.4105757906
2025-06-25,313849.0153419076,327036.3996899836,273333.1383164681
2025-06-26,316448.61823016463,329745.2333253961,275301.8435137738
2025-06-27,314872.3467579854,328102.7296946807,274109.396497597
2025-06-30,316221.34838481486,329508.41400034475,275130.5805773258
2025-07-01,317385.59143348853,330721.5764969278,276011.41340438306
2025-07-02,319373.45796346193,332792.9696867981,277514.6564911805
2025-07-03,320420.8080527981,333884.3275872151,278306.02932505874
2025-07-07,317950.31285488646,331310.0265205183,276440.13055879006
2025-07-08,319121.3796112206,332530.2994449719,277325.50227699097
2025-07-09,320925.14176177327,334409.85251277796,278688.5634174687
2025-07-10,321975.01811813115,335503.8428295195,279481.3489572966
2025-07-11,321559.24367791205,335070.5982776312,279167.5217431244
2025-07-14,320575.4618947987,334045.4797120066,278424.8364418661
2025-07-15,318850.44669734023,332247.9824059445,277122.05134524964
2025-07-16,319197.9379000126,332610.074578584,277384.6726950731
2025-07-17,319690.2904662649,333123.1149348517,277756.72221486253
2025-07-18,317307.724177891,330640.43739602406,275956.6816825543
2025-07-21,319786.41408182686,333223.27749589825,277831.17815420876
2025-07-22,320892.15583246364,334375.4805726586,278666.5442387487
2025-07-23,321474.47473748476,334982.2674952241,279106.276956905
2025-07-24,321653.4573978423,335168.7706925864,279241.4021186962
