Date,current_shared_signal,asset_specific_signal,buy_and_hold
2023-10-13,226951.6897201767,226104.14649282888,208997.03808153808
2023-10-16,227035.0600633724,226291.43277221156,209063.79871666714
2023-10-17,227066.85001351492,226309.02713821796,209089.25399881398
2023-10-18,226713.51640556531,225921.52202314837,208806.33306320675
2023-10-19,225372.22824496205,224719.4790211417,207732.11981463293
2023-10-20,223508.15120036676,222938.23724238088,206238.05557067745
2023-10-23,223263.79244444388,222712.29722598245,206041.9881189885
2023-10-24,224324.20428539836,223746.75740533325,206892.95794785253
2023-10-25,221484.6425281294,221051.54899277166,204615.64323988932
2023-10-26,220300.68706899756,219828.6485835205,203664.52887908265
2023-10-27,219722.94616051266,219405.81095244,203200.08330893648
2023-10-30,220541.76239336215,220232.5139710054,203858.55494387157
2023-10-31,220564.16814300494,220289.01087159867,203876.56436440052
2023-11-01,222825.13451252063,222416.97816841042,205693.8726568866
2023-11-02,227116.1270494778,226722.29065691677,209654.96472309122
2023-11-03,228113.8419381331,227675.1690221581,210455.84166538954
2023-11-06,226601.04610875194,226324.71209774166,209242.19623735597
2023-11-07,226977.53599154428,226642.8745767817,209544.49949633834
2023-11-08,226777.05516561627,226406.00851511428,209383.55786817934
2023-11-09,224992.12257918817,224830.51494523964,207950.4877459062
2023-11-10,227085.32877545082,226732.8070795694,209632.8007491764
2023-11-13,227593.6454667668,227277.00607915572,210040.84446155818
2023-11-14,231591.04813702515,230967.51732381614,213248.765585886
2023-11-15,230534.17672113312,230010.73639385958,212402.53431581648
2023-11-16,231287.93139639808,230677.03079484464,213006.42253055458
2023-11-17,232907.98942469576,232260.37840645493,214303.81823843363
2023-11-20,233977.47565072338,233284.32832288943,215159.52089019105
2023-11-21,234084.2808026488,233393.90796319698,215244.92541471877
2023-11-22,234241.3719477786,233525.79276714526,215370.53261501517
2023-11-24,234134.486977819,233501.72589042917,215285.0768280047
2023-11-27,234938.7093822487,234186.76486830355,215928.10035862325
2023-11-28,235929.57830506403,235160.61115156772,216720.00511714144
2023-11-29,235786.23449716138,234929.0485292721,216605.50716801552
2023-11-30,235222.92230312954,234449.19665739554,216155.517689226
2023-12-01,237782.45044115477,236867.83528067401,218200.77876326666
2023-12-04,235290.6236239839,234567.45407711872,216212.4119177078
2023-12-05,235322.66403801055,234448.20170568905,216238.0140583946
2023-12-06,234995.1955936758,234028.27937898433,215976.35251174215
2023-12-07,235565.63900055797,234636.65142113404,216432.24448275633
2023-12-08,235495.9347563084,234624.82455476158,216376.55522830103
2023-12-11,235494.65962271483,234638.4444143675,216375.53643839128
2023-12-12,235451.050376002,234574.10461813005,216340.69405628718
2023-12-13,239859.43540597538,238800.95949754072,219862.9366534261
2023-12-14,243230.65486958285,241970.9438133153,222550.04020318855
2023-12-15,242583.83171005207,241319.40669787524,222035.4078455943
2023-12-18,243472.87128945804,242261.49812382134,222743.00102908406
2023-12-19,245521.04705441563,244260.32060375914,224372.38287000635
2023-12-20,243031.37770470226,241733.7870380206,222393.93548493463
2023-12-21,244507.20510512518,243247.62511542605,223568.2875619894
2023-12-22,244797.4253063071,243569.54505971802,223799.04108346268
2023-12-26,246096.06921351326,244840.89874279883,224831.43067546905
2023-12-27,247307.45136949455,245915.94843779586,225793.7864992295
2023-12-28,245734.89897872973,244405.82593012787,224545.30512491288
2023-12-29,244609.86316880365,243353.0093053209,223651.37073263753
2024-01-02,244275.61074660465,243152.17832381415,223345.7574943687
2024-01-03,243460.23753735737,242340.55504562688,222697.4870872931
2024-01-04,241708.8768339756,240597.2489138504,221304.44244076108
2024-01-05,241496.38913870338,240385.73845722096,221135.26849555637
2024-01-08,242625.7079378741,241509.86347813942,222034.4887669591
2024-01-09,241622.11700495906,240510.8880964446,221235.8644826122
2024-01-10,241380.66620248053,240270.54773499284,221043.62187027803
2024-01-11,241881.76190920512,240769.3388843278,221442.64525470574
2024-01-12,243106.10804725604,241988.054209937,222417.3307711095
2024-01-16,240115.7278671914,239011.4268971377,220038.29309945853
2024-01-17,238400.1024821301,237303.69173565233,218671.18680530274
2024-01-18,239505.9579490248,238404.46133301372,219553.22146910956
2024-01-19,241711.29911080867,240599.66005054422,221311.15089383893
2024-01-22,241947.75996253733,240835.03341021118,221499.41509824822
2024-01-23,242743.48301947367,241627.09690785303,222132.86909429973
2024-01-24,243290.55552450503,242171.65340652628,222568.19277742543
2024-01-25,245672.4279191328,244542.571483337,224462.97150388116
2024-01-26,245597.83128425508,244468.3179210976,224403.70494853286
2024-01-29,247744.19192008395,246604.8073662582,226109.0424785813
2024-01-30,248866.42007679018,247721.8743548349,226999.67340119532
2024-01-31,246217.27960870264,245084.9173801599,224898.47975730427
2024-02-01,249093.79978371307,247948.2083342115,227183.22391349863
2024-02-02,248623.09414244775,247643.97196384086,226809.9179708489
2024-02-05,246634.6576806638,245813.39225364078,225232.54479062432
2024-02-06,247927.31463963835,247029.66826727084,226259.05314265605
2024-02-07,248681.86723481226,247817.3566263326,226857.84138718835
2024-02-08,249408.08484126796,248584.27798939467,227433.9158309006
2024-02-09,248752.18244238588,247945.60901720374,226913.81675721277
2024-02-12,249207.90177652054,248391.13301582818,227275.3045656927
2024-02-13,245258.54353436938,244582.403053543,224143.32348928397
2024-02-14,246361.03639031993,245644.5121434518,225019.47579031857
2024-02-15,249218.6657121426,248455.72321125033,227289.11141346788
2024-02-16,248291.6357394665,247574.67136820062,226553.93087862688
2024-02-20,247402.20787234712,246681.4052198178,225848.22716249776
